#REG_Value (DEC)
63591
63591
63695
63463
63591
63615
63567
63615
63519
63615
63591
63591
63567
63615
63591
63591
63567
63695
63639
63663
63639
63719
63567
63719
63615
63615
63695
63639
63743
63543
63663
63743
63743
63839
63767
63695
63663
63743
63639
63663
63815
63743
63815
63863
63719
63695
63719
63743
63687
63583
63687
63759
63711
63711
63687
63559
63559
63687
63559
63735
63583
63559
63711
63711
63607
63559
63687
63783
63631
63783
63711
63631
63607
63735
63687
63687
63583
63631
63687
63559
63583
63759
63711
63807
63735
63535
63735
63535
63759
63663
63687
63711
63735
63583
63687
63735
63735
63759
63759
63631
63607
63735
63759
63663
63687
63535
63735
63711
63559
63711
63711
63687
63679
63559
63727
63679
63703
63655
63583
63727
63783
63727
63583
63607
63559
63631
63583
63631
63559
63703
63607
63807
63631
63583
63655
63703
63607
63631
63759
63679
63727
63703
63679
63559
63727
63679
63783
63831
63783
63631
63559
63631
63655
63759
63655
63655
63607
63727
63759
63527
63759
63759
63759
63727
63607
63727
63783
63703
63679
63583
63759
63703
63583
63631
63607
63703
63703
63775
63551
63775
63503
63679
63679
63503
63575
63679
63703
63703
63679
63551
63703
63647
63623
63775
63823
63623
63527
63503
63503
63575
63575
63679
63703
63903
63599
63679
63623
63703
63679
63679
63647
63751
63599
63575
63599
63703
63703
63647
63703
63775
63703
63623
63647
63623
63799
63647
63703
63679
63647
63527
63703
63799
63799
63903
63751
63647
63727
63727
63751
63775
63551
63575
63671
63551
63599
63719
63623
63519
63599
63551
63751
63647
63695
63551
63551
63719
